id,realDonaldTrump,HillaryClinton
782,0.000811,0.999189
783,0.012983,0.987017
784,0.671890,0.328110
785,0.426939,0.573061
786,0.745349,0.254651
787,0.998304,0.001696
788,0.077000,0.923000
789,0.780945,0.219055
790,0.004374,0.995626
791,0.021986,0.978014
792,0.220973,0.779027
793,0.089216,0.910784
794,0.006046,0.993954
795,0.931969,0.068030
796,0.999949,0.000051
797,0.999612,0.000388
798,0.991332,0.008668
799,1.000000,0.000000
800,1.000000,0.000000
801,0.999999,0.000001
802,0.000482,0.999518
803,0.355644,0.644356
804,0.011083,0.988917
805,0.014724,0.985276
806,0.591385,0.408615
807,0.000454,0.999546
808,0.041873,0.958127
809,0.006973,0.993027
810,0.999999,0.000001
811,1.000000,0.000000
812,0.788733,0.211267
813,0.258253,0.741747
814,0.833657,0.166343
815,0.935521,0.064479
816,0.173092,0.826908
817,0.001778,0.998222
818,0.999146,0.000854
819,0.567641,0.432359
820,0.000122,0.999878
821,0.992092,0.007908
822,0.057246,0.942754
823,0.999882,0.000118
824,0.968428,0.031572
825,0.002962,0.997038
826,0.999872,0.000128
827,0.011714,0.988286
828,0.812417,0.187583
829,0.013531,0.986469
830,0.481261,0.518739
831,0.447900,0.552100
832,0.251484,0.748516
833,0.735482,0.264518
834,0.013286,0.986714
835,0.001734,0.998266
836,0.037078,0.962922
837,0.113166,0.886834
838,0.504505,0.495495
839,0.940818,0.059182
840,0.983529,0.016471
841,0.401349,0.598651
842,0.975283,0.024717
843,0.895576,0.104424
844,1.000000,0.000000
845,0.999999,0.000001
846,0.363522,0.636478
847,0.276617,0.723383
848,0.024327,0.975673
849,0.000351,0.999649
850,0.001901,0.998100
851,0.092497,0.907503
852,0.167463,0.832537
853,0.993628,0.006372
854,0.998279,0.001721
855,0.250181,0.749819
856,0.414229,0.585771
857,0.991119,0.008881
858,0.007334,0.992666
859,0.320219,0.679781
860,0.999828,0.000172
861,0.860010,0.139990
862,0.999945,0.000055
863,0.939208,0.060792
864,0.385394,0.614606
865,0.021629,0.978371
866,0.131410,0.868590
867,0.972137,0.027864
868,0.014163,0.985837
869,0.999119,0.000881
870,1.000000,0.000000
871,0.999984,0.000016
872,0.999991,0.000009
873,0.000225,0.999775
874,0.998949,0.001051
875,0.025974,0.974026
876,0.005966,0.994034
877,0.009720,0.990280
878,0.371764,0.628236
879,1.000000,0.000000
880,0.998459,0.001541
881,0.000966,0.999034
882,0.000737,0.999263
883,0.999997,0.000003
884,0.442514,0.557486
885,0.013267,0.986733
886,0.001217,0.998783
887,0.908114,0.091886
888,0.023824,0.976176
889,0.003635,0.996365
890,0.999982,0.000018
891,0.001260,0.998740
892,0.032336,0.967664
893,0.029228,0.970772
894,0.002623,0.997377
895,0.991014,0.008986
896,0.999986,0.000014
897,0.002268,0.997732
898,0.026836,0.973164
899,0.009983,0.990017
900,0.016796,0.983204
901,0.988165,0.011835
902,0.000921,0.999079
903,0.999997,0.000003
904,0.937762,0.062238
905,0.999993,0.000007
906,0.007477,0.992523
907,0.526375,0.473625
908,0.109833,0.890167
909,0.513825,0.486175
910,0.807776,0.192224
911,0.997223,0.002777
912,0.035780,0.964220
913,0.014961,0.985039
914,0.601106,0.398894
915,0.014732,0.985268
916,0.003381,0.996619
917,0.011131,0.988869
918,1.000000,0.000000
919,0.994694,0.005306
920,0.001860,0.998140
921,0.600220,0.399780
922,0.005922,0.994078
923,0.002118,0.997882
924,0.359362,0.640638
925,0.012531,0.987469
926,0.052635,0.947365
927,1.000000,0.000000
928,0.000592,0.999408
929,0.410445,0.589555
930,0.002139,0.997861
931,0.018451,0.981549
932,0.010632,0.989368
933,0.996754,0.003246
934,1.000000,0.000000
935,0.510235,0.489765
936,0.005856,0.994144
937,0.340173,0.659827
938,0.016233,0.983767
939,0.002523,0.997477
940,0.999806,0.000194
941,0.999999,0.000001
942,0.015695,0.984305
943,0.938897,0.061103
944,0.001118,0.998882
945,1.000000,0.000000
946,0.574571,0.425429
947,0.003464,0.996536
948,0.002269,0.997731
949,0.579934,0.420066
950,0.999985,0.000015
951,0.003558,0.996442
952,0.869447,0.130553
953,0.012368,0.987632
954,0.001048,0.998952
955,0.987512,0.012488
956,0.340969,0.659031
957,0.002928,0.997072
958,0.031794,0.968206
959,0.000303,0.999697
960,0.001466,0.998534
961,0.015008,0.984992
962,0.006158,0.993842
963,0.001978,0.998021
964,0.001286,0.998714
965,0.999504,0.000496
966,0.027322,0.972678
967,0.003974,0.996026
968,0.015751,0.984249
969,0.761412,0.238588
970,0.010573,0.989427
971,1.000000,0.000000
972,0.780613,0.219387
973,0.999994,0.000006
974,0.006919,0.993081
975,0.134248,0.865752
976,0.082563,0.917437
977,0.017016,0.982984
978,0.980233,0.019767
979,0.926702,0.073298
980,0.033108,0.966892
981,0.014663,0.985337
982,0.000933,0.999067
983,0.034079,0.965921
984,0.994086,0.005914
985,0.004054,0.995946
986,0.000451,0.999549
987,0.039274,0.960726
988,0.002576,0.997424
989,0.000928,0.999072
990,0.999915,0.000085
991,0.040566,0.959434
992,0.392470,0.607530
993,1.000000,0.000000
994,0.025299,0.974701
995,0.978471,0.021529
996,0.999883,0.000117
997,0.051316,0.948684
998,0.012835,0.987165
999,0.003887,0.996113
1000,0.207037,0.792963
1001,0.999994,0.000006
1002,0.515065,0.484935
1003,0.004244,0.995756
1004,0.011185,0.988815
1005,0.999999,0.000001
1006,1.000000,0.000000
1007,0.001075,0.998925
1008,0.999306,0.000694
1009,0.001730,0.998270
1010,0.111686,0.888314
1011,0.077731,0.922269
1012,0.166865,0.833135
1013,0.814306,0.185694
1014,0.249061,0.750939
1015,0.019210,0.980790
1016,0.255129,0.744871
1017,0.026797,0.973203
1018,1.000000,0.000000
1019,0.103855,0.896145
1020,1.000000,0.000000
1021,0.999999,0.000001
1022,0.194554,0.805446
1023,0.963184,0.036817
1024,0.007500,0.992500
1025,0.819372,0.180628
1026,0.003225,0.996775
1027,0.142452,0.857548
1028,0.028396,0.971604
1029,0.053543,0.946457
1030,0.000989,0.999011
1031,0.093124,0.906876
1032,0.531365,0.468635
1033,0.028583,0.971417
1034,1.000000,0.000000
1035,0.999267,0.000733
1036,1.000000,0.000000
1037,0.002820,0.997180
1038,0.197044,0.802956
1039,0.365192,0.634808
1040,0.830479,0.169521
1041,0.999989,0.000011
1042,1.000000,0.000000
1043,0.999637,0.000363
1044,0.006607,0.993393
1045,0.999562,0.000438
1046,0.000140,0.999860
1047,0.020210,0.979790
1048,0.481101,0.518899
1049,0.003085,0.996915
1050,0.990541,0.009459
1051,0.002289,0.997710
1052,0.046797,0.953203
1053,0.041559,0.958441
1054,0.999995,0.000005
1055,0.194332,0.805668
1056,0.998014,0.001986
1057,0.665502,0.334498
1058,0.000397,0.999603
1059,0.999232,0.000768
1060,0.999977,0.000023
1061,0.999744,0.000256
1062,0.005595,0.994405
1063,0.000609,0.999391
1064,0.008909,0.991091
1065,0.861802,0.138198
1066,1.000000,0.000000
1067,0.999855,0.000145
1068,0.999333,0.000667
1069,0.264658,0.735342
1070,0.063671,0.936329
1071,0.865259,0.134741
1072,0.982708,0.017292
1073,0.086622,0.913378
1074,0.061507,0.938493
1075,0.994041,0.005959
1076,0.185376,0.814624
1077,0.556713,0.443287
1078,0.034955,0.965044
1079,0.997052,0.002948
1080,1.000000,0.000000
1081,0.997237,0.002763
1082,0.002548,0.997452
1083,0.075359,0.924641
1084,0.722138,0.277862
1085,0.995207,0.004793
1086,0.042026,0.957974
1087,1.000000,0.000000
1088,0.999485,0.000515
1089,0.209395,0.790605
1090,0.985508,0.014492
1091,0.001241,0.998759
1092,0.999999,0.000001
1093,0.008967,0.991033
1094,1.000000,0.000000
1095,0.541085,0.458915
1096,1.000000,0.000000
1097,0.338236,0.661764
1098,1.000000,0.000000
1099,1.000000,0.000000
1100,0.999876,0.000124
1101,0.048973,0.951027
1102,0.021522,0.978478
1103,0.971097,0.028903
1104,0.001797,0.998203
1105,0.425948,0.574052
1106,0.997424,0.002576
1107,0.998001,0.001999
1108,0.468907,0.531093
1109,0.035539,0.964461
1110,0.999996,0.000004
1111,0.001602,0.998398
1112,0.999999,0.000001
1113,0.333089,0.666911
1114,0.999510,0.000490
1115,0.977702,0.022298
1116,0.999999,0.000001
1117,0.958689,0.041311
1118,0.880828,0.119172
1119,0.995945,0.004055
1120,0.999754,0.000246
1121,0.022599,0.977401
1122,0.626346,0.373654
1123,0.999661,0.000339
1124,1.000000,0.000000
1125,1.000000,0.000000
1126,0.999782,0.000218
1127,0.917935,0.082065
1128,1.000000,0.000000
1129,1.000000,0.000000
1130,0.022417,0.977583
1131,1.000000,0.000000
1132,1.000000,0.000000
1133,0.999221,0.000779
1134,0.985981,0.014019
1135,0.999471,0.000529
1136,0.659133,0.340867
1137,0.000657,0.999343
1138,0.004034,0.995966
1139,0.184557,0.815443
1140,0.628359,0.371641
1141,0.011466,0.988534
1142,0.999645,0.000355
1143,0.008778,0.991222
1144,1.000000,0.000000
1145,0.884993,0.115007
1146,0.003906,0.996094
1147,0.178738,0.821262
1148,0.009563,0.990437
1149,0.998977,0.001023
