id,realDonaldTrump,HillaryClinton
125,0.036589,0.963411
126,0.900488,0.099512
127,0.999732,0.000268
128,0.997699,0.002301
129,0.118774,0.881226
130,0.012791,0.987209
131,0.269512,0.730488
132,0.008795,0.991205
133,0.027259,0.972741
134,0.204544,0.795456
135,0.009010,0.990990
136,0.995052,0.004948
137,0.798525,0.201475
138,0.135986,0.864014
139,0.780812,0.219188
140,0.997920,0.002080
141,0.070886,0.929114
142,0.027411,0.972589
143,0.016443,0.983557
144,0.027418,0.972582
145,0.935589,0.064411
146,0.225405,0.774595
147,0.906930,0.093070
148,0.836015,0.163985
149,0.087128,0.912872
150,0.950425,0.049575
151,0.779118,0.220882
152,0.910262,0.089738
153,0.999222,0.000778
154,0.962434,0.037566
155,0.999151,0.000849
156,0.862237,0.137763
157,0.004462,0.995538
158,0.250137,0.749863
159,0.999075,0.000925
160,0.007318,0.992682
161,0.858726,0.141274
162,0.275576,0.724424
163,0.187749,0.812251
164,0.058393,0.941607
165,0.055255,0.944745
166,0.882142,0.117858
167,0.889243,0.110757
168,0.039445,0.960555
169,0.180041,0.819959
170,0.888647,0.111353
171,0.012245,0.987755
172,0.997968,0.002032
173,0.297939,0.702061
174,0.999802,0.000198
175,0.112331,0.887669
176,0.491936,0.508064
177,0.081213,0.918787
178,0.400565,0.599435
179,0.753430,0.246570
180,0.000187,0.999813
181,0.000732,0.999268
182,0.000637,0.999363
183,0.169695,0.830305
184,0.653050,0.346950
185,0.066125,0.933875
186,0.985919,0.014081
187,0.174178,0.825822
188,0.462741,0.537259
189,0.003000,0.997000
190,0.289566,0.710434
191,0.371910,0.628090
192,0.001826,0.998174
193,0.963599,0.036401
194,0.986973,0.013027
195,0.362228,0.637772
196,0.000242,0.999758
197,0.144419,0.855581
198,0.707694,0.292306
199,0.130353,0.869647
200,0.880726,0.119274
201,0.927233,0.072767
202,0.936020,0.063980
203,0.232510,0.767490
204,0.025938,0.974062
205,0.306617,0.693383
206,0.920120,0.079880
207,0.001216,0.998784
208,0.006801,0.993199
209,0.002623,0.997377
210,0.005456,0.994544
211,0.091296,0.908704
212,0.205136,0.794864
213,0.218963,0.781037
214,0.158865,0.841135
215,0.075377,0.924623
216,0.176020,0.823980
217,0.204184,0.795816
218,0.001448,0.998552
219,0.156784,0.843216
220,0.075950,0.924050
221,0.330646,0.669354
222,0.008986,0.991014
223,0.648966,0.351034
224,0.972301,0.027699
225,0.820437,0.179563
226,0.701036,0.298964
227,0.273039,0.726961
228,0.294177,0.705823
229,0.071197,0.928803
230,0.044022,0.955978
231,0.988275,0.011725
232,0.340212,0.659788
233,0.739782,0.260218
234,0.142589,0.857411
235,0.089672,0.910328
236,0.921881,0.078119
237,0.861480,0.138520
238,0.002676,0.997324
239,0.866460,0.133540
240,0.991739,0.008261
241,0.499843,0.500157
242,0.370339,0.629661
243,0.013103,0.986897
244,0.359303,0.640697
245,0.000996,0.999004
246,0.082880,0.917120
247,0.999770,0.000230
248,0.039100,0.960900
249,0.000058,0.999942
250,0.386962,0.613038
251,0.011727,0.988273
252,0.129817,0.870183
253,0.006925,0.993075
254,0.059539,0.940461
255,0.000237,0.999763
256,0.988199,0.011801
257,0.004975,0.995025
258,0.169811,0.830189
259,0.013333,0.986667
260,0.307992,0.692008
261,0.600939,0.399061
262,0.449661,0.550339
263,0.000119,0.999881
264,0.010390,0.989610
265,0.133624,0.866376
266,0.054178,0.945822
267,0.884533,0.115467
268,0.405000,0.595000
269,0.995971,0.004029
270,0.851084,0.148916
271,0.394864,0.605136
272,0.906427,0.093573
273,0.109485,0.890515
274,0.018129,0.981871
275,0.289116,0.710884
276,0.984406,0.015594
277,0.692252,0.307748
278,0.984476,0.015524
279,0.123799,0.876201
280,0.897874,0.102126
281,0.529304,0.470696
282,0.000829,0.999171
283,0.486383,0.513617
284,0.380992,0.619008
285,0.793236,0.206764
286,0.646593,0.353407
287,0.527180,0.472820
288,0.072521,0.927479
289,0.534784,0.465216
290,0.862562,0.137438
291,0.175602,0.824398
292,0.007750,0.992250
293,0.018122,0.981878
294,0.065419,0.934581
295,0.261004,0.738996
296,0.925125,0.074875
297,0.982178,0.017822
298,0.085009,0.914991
299,0.270960,0.729040
300,0.140860,0.859140
301,0.229266,0.770734
302,0.231303,0.768697
303,0.895568,0.104432
304,0.605662,0.394338
305,0.808943,0.191057
306,0.148590,0.851410
307,0.056281,0.943719
308,0.983418,0.016582
309,0.727571,0.272429
310,0.237335,0.762665
311,0.452987,0.547013
312,0.469241,0.530759
313,0.037036,0.962964
314,0.584167,0.415833
315,0.028269,0.971731
316,0.068749,0.931251
317,0.369394,0.630606
318,0.867849,0.132151
319,0.037695,0.962305
320,0.141669,0.858331
321,0.072523,0.927477
322,0.557259,0.442741
323,0.241228,0.758772
324,0.021619,0.978381
325,0.594757,0.405243
326,0.991349,0.008651
327,0.866035,0.133965
328,0.001213,0.998787
329,0.259956,0.740044
330,0.999998,0.000002
331,0.074961,0.925039
332,0.570321,0.429679
333,0.000880,0.999120
334,0.255180,0.744820
335,0.823206,0.176794
336,0.634839,0.365161
337,0.913457,0.086543
338,0.142589,0.857411
339,0.974682,0.025318
340,0.980575,0.019425
341,0.022623,0.977377
342,0.926856,0.073144
343,0.834405,0.165595
344,0.007162,0.992838
345,0.005026,0.994974
346,0.994135,0.005865
347,0.011788,0.988212
348,0.342016,0.657984
349,0.980975,0.019025
350,0.174861,0.825139
351,0.119289,0.880711
352,0.951266,0.048734
353,0.637769,0.362231
354,0.948055,0.051945
355,0.912495,0.087505
356,0.201044,0.798956
357,0.333616,0.666384
358,0.234058,0.765942
359,0.892321,0.107679
360,0.054330,0.945670
361,0.181681,0.818319
362,0.333758,0.666242
363,0.151108,0.848892
364,0.531468,0.468532
365,0.149065,0.850935
366,0.277138,0.722862
367,0.836788,0.163212
368,0.003158,0.996842
369,0.929642,0.070358
370,0.045837,0.954163
371,0.003237,0.996763
372,0.812934,0.187066
373,0.000551,0.999449
374,0.989282,0.010718
375,0.795751,0.204249
376,0.023403,0.976597
377,0.971292,0.028708
378,0.992086,0.007914
379,0.495329,0.504671
380,0.982051,0.017949
381,0.531566,0.468434
382,0.980438,0.019562
383,0.507514,0.492486
384,0.004227,0.995773
385,0.278715,0.721285
386,0.581598,0.418402
387,0.021738,0.978262
388,0.020769,0.979231
389,0.045474,0.954526
390,0.373730,0.626270
391,0.823497,0.176503
392,0.200043,0.799957
393,0.953237,0.046763
394,0.006509,0.993491
395,0.999998,0.000002
396,0.112063,0.887937
397,0.900226,0.099774
398,0.002681,0.997319
399,0.473792,0.526208
400,0.008517,0.991483
401,0.098788,0.901212
402,0.095408,0.904592
403,0.995768,0.004232
404,0.996635,0.003365
405,0.171362,0.828638
406,0.999937,0.000063
407,0.003171,0.996829
408,0.999998,0.000002
409,0.064942,0.935058
410,0.713520,0.286480
411,0.129467,0.870533
412,0.011668,0.988332
413,0.103681,0.896319
414,0.168690,0.831310
415,0.999673,0.000327
416,0.971292,0.028708
417,0.999998,0.000002
418,0.008784,0.991216
419,0.961773,0.038227
420,0.139173,0.860827
421,0.378029,0.621971
422,0.997095,0.002905
423,0.930711,0.069289
424,0.238404,0.761596
425,0.912156,0.087844
426,0.028360,0.971640
427,0.968601,0.031399
428,0.011158,0.988842
429,0.276248,0.723752
430,0.025261,0.974739
431,0.599145,0.400855
432,0.462123,0.537877
433,0.592269,0.407731
434,0.156153,0.843847
435,0.048641,0.951359
436,0.964958,0.035042
437,0.934220,0.065780
438,0.605138,0.394862
439,0.030749,0.969251
440,0.919324,0.080676
441,0.000354,0.999646
442,0.784213,0.215787
443,0.423946,0.576054
444,0.670215,0.329785
445,0.141919,0.858081
446,0.084529,0.915471
447,0.999920,0.000080
448,0.812107,0.187893
449,0.217048,0.782952
450,0.205203,0.794797
451,0.508008,0.491992
452,0.979564,0.020436
453,0.003910,0.996090
454,0.990101,0.009899
455,0.999998,0.000002
456,0.000639,0.999361
457,0.117590,0.882410
458,0.885567,0.114433
459,0.654467,0.345533
460,0.069755,0.930245
461,0.001770,0.998230
462,0.568108,0.431892
463,0.025659,0.974341
464,0.759981,0.240019
465,0.213813,0.786187
466,0.142589,0.857411
467,0.050793,0.949207
468,0.501166,0.498834
469,0.279943,0.720057
470,0.324707,0.675293
471,0.314200,0.685800
472,0.206929,0.793071
473,0.408599,0.591401
474,0.126073,0.873927
475,0.541414,0.458586
476,0.551636,0.448364
477,0.075721,0.924279
478,0.219807,0.780193
479,0.047359,0.952641
480,0.112092,0.887908
481,0.996337,0.003663
482,0.863809,0.136191
483,0.977307,0.022693
484,0.644820,0.355180
485,0.157799,0.842201
486,0.963113,0.036887
487,0.016168,0.983832
488,0.229701,0.770299
489,0.057817,0.942183
490,0.282128,0.717872
491,0.627147,0.372853
492,0.224642,0.775358
493,0.041695,0.958305
494,0.966081,0.033919
495,0.743933,0.256067
496,0.369340,0.630660
497,0.190962,0.809038
498,0.006655,0.993345
499,0.036846,0.963154
500,0.513629,0.486371
501,0.026866,0.973134
502,0.311524,0.688476
503,0.005598,0.994402
504,0.026745,0.973255
505,0.934482,0.065518
506,0.301335,0.698665
507,0.000248,0.999752
508,0.041176,0.958824
509,0.392489,0.607511
510,0.996294,0.003706
511,0.143320,0.856680
512,0.998896,0.001104
513,0.826477,0.173523
514,0.965806,0.034194
515,0.001204,0.998796
516,0.804911,0.195089
517,0.772763,0.227237
518,0.001374,0.998626
519,0.000281,0.999719
520,0.936803,0.063197
521,0.806345,0.193655
522,0.017770,0.982230
523,0.573049,0.426951
524,0.776704,0.223296
525,0.316093,0.683907
526,0.039374,0.960626
527,0.709707,0.290293
528,0.543482,0.456518
529,0.976555,0.023445
530,0.570819,0.429181
531,0.445969,0.554031
532,0.003018,0.996982
533,0.691313,0.308687
534,0.177243,0.822757
535,0.103296,0.896704
536,0.781539,0.218461
537,0.204498,0.795502
538,0.574952,0.425048
539,0.035937,0.964063
540,0.334732,0.665268
541,0.142589,0.857411
542,0.279293,0.720707
543,0.854450,0.145550
544,0.747488,0.252512
545,0.977589,0.022411
546,0.623745,0.376255
547,0.831554,0.168446
548,0.026330,0.973670
549,0.000136,0.999864
550,0.897760,0.102240
551,0.955244,0.044756
552,0.593149,0.406851
553,0.857081,0.142919
554,0.842355,0.157645
555,0.000580,0.999420
556,0.019561,0.980439
557,0.014746,0.985254
558,0.052999,0.947001
559,0.114957,0.885043
560,0.881119,0.118881
561,0.048997,0.951003
562,0.001609,0.998391
563,0.628064,0.371936
564,0.008790,0.991210
565,0.085757,0.914243
566,0.361908,0.638092
567,0.683521,0.316479
568,0.989671,0.010329
569,0.002056,0.997944
570,0.368180,0.631820
571,0.001723,0.998277
572,0.858715,0.141285
573,0.615013,0.384987
574,0.436056,0.563944
575,0.232000,0.768000
576,0.767001,0.232999
577,0.886918,0.113082
578,0.627742,0.372258
579,0.156295,0.843705
580,0.458678,0.541322
581,0.830544,0.169456
582,0.909113,0.090887
583,0.667649,0.332351
584,0.986189,0.013811
585,0.333112,0.666888
586,0.999603,0.000397
587,0.974850,0.025150
588,0.881735,0.118265
589,0.540029,0.459971
590,0.077598,0.922402
591,0.065380,0.934620
592,0.963018,0.036982
593,0.051259,0.948741
594,0.001563,0.998437
595,0.074159,0.925841
596,0.025229,0.974771
597,0.959175,0.040825
598,0.035841,0.964159
599,0.287616,0.712384
600,0.995572,0.004428
601,0.442668,0.557332
602,0.954874,0.045126
603,0.947964,0.052036
604,0.042075,0.957925
605,0.008612,0.991388
606,0.547448,0.452552
607,0.054732,0.945268
608,0.019487,0.980513
609,0.052202,0.947798
610,0.288420,0.711580
611,0.564151,0.435849
612,0.999582,0.000418
613,0.029933,0.970067
614,0.997857,0.002143
615,0.001819,0.998181
616,0.455257,0.544743
617,0.007326,0.992674
618,0.034443,0.965557
619,0.389551,0.610449
620,0.970375,0.029625
621,0.978834,0.021166
622,0.288958,0.711042
623,0.106524,0.893476
624,0.441543,0.558457
625,0.998981,0.001019
626,0.440252,0.559748
627,0.004892,0.995108
628,0.778311,0.221689
629,0.707519,0.292481
630,0.041908,0.958092
631,0.043037,0.956963
632,0.182184,0.817816
633,0.002522,0.997478
634,0.694374,0.305626
635,0.987037,0.012963
636,0.941500,0.058500
637,0.385700,0.614300
638,0.105724,0.894276
639,0.984926,0.015074
640,0.021217,0.978783
641,0.937337,0.062663
642,0.717095,0.282905
643,0.321129,0.678871
644,0.422658,0.577342
645,0.527831,0.472169
646,0.001530,0.998470
647,0.997312,0.002688
648,0.655885,0.344115
649,0.992876,0.007124
650,0.036595,0.963405
651,0.036818,0.963182
652,0.006896,0.993104
653,0.812561,0.187439
654,0.684521,0.315479
655,0.453409,0.546591
656,0.575792,0.424208
657,0.016551,0.983449
658,0.944929,0.055071
659,0.800655,0.199345
660,0.998150,0.001850
661,0.032290,0.967710
662,0.623373,0.376627
663,0.058804,0.941196
664,0.852739,0.147261
665,0.854367,0.145633
666,0.495898,0.504102
667,0.496470,0.503530
668,0.282432,0.717568
669,0.501210,0.498790
670,0.809153,0.190847
671,0.150685,0.849315
672,0.950315,0.049685
673,0.312372,0.687628
674,0.800230,0.199770
675,0.991263,0.008737
676,0.007352,0.992648
677,0.923278,0.076722
678,0.013031,0.986969
679,0.004825,0.995175
680,0.110101,0.889899
681,0.968926,0.031074
682,0.466226,0.533774
683,0.466621,0.533379
684,0.999268,0.000732
685,0.846410,0.153590
686,0.805873,0.194127
687,0.909237,0.090763
688,0.143739,0.856261
689,0.270045,0.729955
690,0.000779,0.999221
691,0.759517,0.240483
692,0.558695,0.441305
693,0.999998,0.000002
694,0.624926,0.375074
695,0.310113,0.689887
696,0.767885,0.232115
697,0.059507,0.940493
698,0.368438,0.631562
699,0.851241,0.148759
700,0.447037,0.552963
701,0.202165,0.797835
702,0.994465,0.005535
703,0.016766,0.983234
704,0.767682,0.232318
705,0.952486,0.047514
706,0.085592,0.914408
707,0.085387,0.914613
708,0.990923,0.009077
709,0.187861,0.812139
710,0.528133,0.471867
711,0.515573,0.484427
712,0.009703,0.990297
713,0.260183,0.739817
714,0.477157,0.522843
715,0.101421,0.898579
716,0.823596,0.176404
717,0.780390,0.219610
718,0.000087,0.999913
719,0.394696,0.605304
720,0.208606,0.791394
721,0.384234,0.615766
722,0.835912,0.164088
723,0.008761,0.991239
724,0.958731,0.041269
725,0.000419,0.999581
726,0.921854,0.078146
727,0.773598,0.226402
728,0.471851,0.528149
729,0.001728,0.998272
730,0.378846,0.621154
731,0.020085,0.979915
732,0.983315,0.016685
733,0.409929,0.590071
734,0.489301,0.510699
735,0.902932,0.097068
736,0.194097,0.805903
737,0.068854,0.931146
738,0.500763,0.499237
739,0.951126,0.048874
740,0.068788,0.931212
741,0.896415,0.103585
742,0.308054,0.691946
743,0.743986,0.256014
744,0.002052,0.997948
745,0.047957,0.952043
746,0.102379,0.897621
747,0.023635,0.976365
748,0.003068,0.996932
749,0.804378,0.195622
750,0.027705,0.972295
751,0.697942,0.302058
752,0.003827,0.996173
753,0.999856,0.000144
754,0.006792,0.993208
755,1.000000,0.000000
756,0.997393,0.002607
757,0.359509,0.640491
758,0.572768,0.427232
759,0.152226,0.847774
760,0.198217,0.801783
761,0.000937,0.999063
762,0.528426,0.471574
763,0.148785,0.851215
764,0.056800,0.943200
765,0.164954,0.835046
766,0.040359,0.959641
767,0.660056,0.339944
768,0.037396,0.962604
769,0.932933,0.067067
770,0.898709,0.101291
771,0.999973,0.000027
772,0.979565,0.020435
773,0.902287,0.097713
774,0.033848,0.966152
775,0.997949,0.002051
776,0.051508,0.948492
777,0.007515,0.992485
778,0.050991,0.949009
779,0.953465,0.046535
780,0.997845,0.002155
781,0.525652,0.474348
782,0.068989,0.931011
783,0.003678,0.996322
784,0.022695,0.977305
785,0.235721,0.764279
786,0.142589,0.857411
787,1.000000,0.000000
788,0.442738,0.557262
789,0.699779,0.300221
790,0.239344,0.760656
791,0.001179,0.998821
792,0.955666,0.044334
793,0.848797,0.151203
794,0.002190,0.997810
795,0.217502,0.782498
796,0.012533,0.987467
797,0.978400,0.021600
798,0.027710,0.972290
799,0.010288,0.989712
800,0.148803,0.851197
801,0.274075,0.725925
802,0.001143,0.998857
803,0.385489,0.614511
804,0.879863,0.120137
805,0.005813,0.994187
806,0.981984,0.018016
807,0.320111,0.679889
808,0.015988,0.984012
809,0.890841,0.109159
810,0.006372,0.993628
811,0.968908,0.031092
812,0.013994,0.986006
813,0.298091,0.701909
814,0.423853,0.576147
815,0.304183,0.695817
816,0.760772,0.239228
817,0.537165,0.462835
818,0.233950,0.766050
819,0.142589,0.857411
820,0.087761,0.912239
821,0.006195,0.993805
822,0.447791,0.552209
823,0.479337,0.520663
824,0.047271,0.952729
825,0.141900,0.858100
826,0.993955,0.006045
827,0.275966,0.724034
828,0.880268,0.119732
829,0.310982,0.689018
830,0.578228,0.421772
831,0.009968,0.990032
832,0.401169,0.598831
833,0.263160,0.736840
834,0.963916,0.036084
835,0.986012,0.013988
836,0.001378,0.998622
837,0.085805,0.914195
838,0.941093,0.058907
839,0.310110,0.689890
840,0.999605,0.000395
841,0.627880,0.372120
842,0.727323,0.272677
843,0.102243,0.897757
844,0.373800,0.626200
845,0.239750,0.760250
846,0.002242,0.997758
847,0.075947,0.924053
848,0.532662,0.467338
849,0.040502,0.959498
850,0.798040,0.201960
851,0.188398,0.811602
852,0.300154,0.699846
853,0.872894,0.127106
854,0.119881,0.880119
855,0.567980,0.432020
856,0.227445,0.772555
857,0.010204,0.989796
858,0.009310,0.990690
859,0.159143,0.840857
860,0.180578,0.819422
861,0.668196,0.331804
862,0.994032,0.005968
863,0.002807,0.997193
864,0.910494,0.089506
865,0.987917,0.012083
866,0.997966,0.002034
867,0.824942,0.175058
868,0.712297,0.287703
869,0.986134,0.013866
870,0.989393,0.010607
871,0.125492,0.874508
872,0.065262,0.934738
873,0.318982,0.681018
874,0.263357,0.736643
875,0.989658,0.010342
876,0.002187,0.997813
877,0.001164,0.998836
878,0.192824,0.807176
879,0.931689,0.068311
880,0.842737,0.157263
881,0.631903,0.368097
882,0.079528,0.920472
883,0.353245,0.646755
884,0.018960,0.981040
885,0.012089,0.987911
886,0.076763,0.923237
887,0.342927,0.657073
888,0.078769,0.921231
889,0.462989,0.537011
890,0.001269,0.998731
891,0.794600,0.205400
892,0.507436,0.492564
893,0.114515,0.885485
894,0.909472,0.090528
895,0.122592,0.877408
896,0.259890,0.740110
897,0.988270,0.011730
898,0.915752,0.084248
899,0.518190,0.481810
900,0.187169,0.812831
901,0.903079,0.096921
902,0.574927,0.425073
903,0.007299,0.992701
904,0.017124,0.982876
905,0.487096,0.512904
906,0.093649,0.906351
907,0.085202,0.914798
908,0.504511,0.495489
909,0.426274,0.573726
910,0.999966,0.000034
911,0.999889,0.000111
912,0.004928,0.995072
913,0.892555,0.107445
914,0.612390,0.387610
915,0.191066,0.808934
916,0.098039,0.901961
917,0.506134,0.493866
918,0.099927,0.900073
919,0.999999,0.000001
920,0.864905,0.135095
921,0.994311,0.005689
922,0.031812,0.968188
923,0.519844,0.480156
924,0.936822,0.063178
925,0.885351,0.114649
926,0.770371,0.229629
927,0.592538,0.407462
928,0.092882,0.907118
929,0.623987,0.376013
930,0.227738,0.772262
931,0.971121,0.028879
932,0.078633,0.921367
933,0.005740,0.994260
934,0.947579,0.052421
935,0.951111,0.048889
936,0.283834,0.716166
937,0.527443,0.472557
938,0.714921,0.285079
939,0.525587,0.474413
940,0.014158,0.985842
941,0.880141,0.119859
942,0.239667,0.760333
943,0.901963,0.098037
944,0.005610,0.994390
945,0.847202,0.152798
946,0.477874,0.522126
947,0.745264,0.254736
948,0.119591,0.880409
949,0.177018,0.822982
950,1.000000,0.000000
951,0.001011,0.998989
952,0.999998,0.000002
953,0.410362,0.589638
954,0.124506,0.875494
955,1.000000,0.000000
956,0.481640,0.518360
957,0.929309,0.070691
958,0.028950,0.971050
959,0.818356,0.181644
960,0.788639,0.211361
961,0.020380,0.979620
962,0.022409,0.977591
963,0.388579,0.611421
964,0.898244,0.101756
965,0.999645,0.000355
966,0.977384,0.022616
967,0.562137,0.437863
968,0.001994,0.998006
969,0.025561,0.974439
970,0.492822,0.507178
971,0.384661,0.615339
972,0.999998,0.000002
973,0.018190,0.981810
974,0.249364,0.750636
975,0.021381,0.978619
976,0.033402,0.966598
977,0.037328,0.962672
978,0.001293,0.998707
979,0.173823,0.826177
980,0.771319,0.228681
981,0.929568,0.070432
982,0.262661,0.737339
983,0.014530,0.985470
984,0.971292,0.028708
985,0.003122,0.996878
986,0.314181,0.685819
987,0.130993,0.869007
988,0.031790,0.968210
989,0.009175,0.990825
990,0.003007,0.996993
991,0.119964,0.880036
992,1.000000,0.000000
993,0.929377,0.070623
994,0.858588,0.141412
995,0.588521,0.411479
996,0.967817,0.032183
997,0.643425,0.356575
998,0.609852,0.390148
999,0.028939,0.971061
1000,0.049601,0.950399
1001,0.035094,0.964906
1002,0.004872,0.995128
1003,0.243498,0.756502
1004,0.009729,0.990271
1005,0.468410,0.531590
1006,0.095106,0.904894
1007,0.083803,0.916197
1008,0.897779,0.102221
1009,0.989901,0.010099
1010,0.982472,0.017528
1011,0.787388,0.212612
1012,0.264035,0.735965
1013,0.478684,0.521316
1014,0.003991,0.996009
1015,0.052099,0.947901
1016,0.001737,0.998263
1017,0.137070,0.862930
1018,0.055263,0.944737
1019,0.168528,0.831472
1020,0.006082,0.993918
1021,0.083588,0.916412
1022,0.014485,0.985515
1023,0.922569,0.077431
1024,0.123858,0.876142
1025,0.598576,0.401424
1026,0.566555,0.433445
1027,0.136201,0.863799
1028,0.448760,0.551240
1029,0.849573,0.150427
1030,0.921878,0.078122
1031,0.420475,0.579525
1032,0.460878,0.539122
1033,0.065930,0.934070
1034,0.516183,0.483817
1035,0.307993,0.692007
1036,0.119885,0.880115
1037,0.090328,0.909672
1038,0.016157,0.983843
1039,0.107659,0.892341
1040,0.463173,0.536827
1041,0.905482,0.094518
1042,0.004668,0.995332
1043,0.999634,0.000366
1044,0.936995,0.063005
1045,0.948291,0.051709
1046,0.568232,0.431768
1047,0.215174,0.784826
1048,0.001671,0.998329
1049,0.985685,0.014315
1050,1.000000,0.000000
1051,0.182030,0.817970
1052,0.286074,0.713926
1053,0.000028,0.999972
1054,0.944772,0.055228
1055,0.997627,0.002373
1056,0.003202,0.996798
1057,0.301966,0.698034
1058,0.314098,0.685902
1059,0.306260,0.693740
1060,1.000000,0.000000
1061,0.809877,0.190123
1062,0.533543,0.466457
1063,0.006467,0.993533
1064,0.013245,0.986755
1065,0.100246,0.899754
1066,0.036320,0.963680
1067,0.255228,0.744772
1068,0.954268,0.045732
1069,0.003469,0.996531
1070,0.066194,0.933806
1071,0.021892,0.978108
1072,0.067965,0.932035
1073,0.046268,0.953732
1074,0.821730,0.178270
1075,0.739485,0.260515
1076,0.063441,0.936559
1077,0.964800,0.035200
1078,0.742318,0.257682
1079,1.000000,0.000000
1080,0.074051,0.925949
1081,0.999884,0.000116
1082,0.410240,0.589760
1083,0.184773,0.815227
1084,0.114002,0.885998
1085,0.014802,0.985198
1086,0.241251,0.758749
1087,0.173843,0.826157
1088,0.993814,0.006186
1089,0.007336,0.992664
1090,0.416636,0.583364
1091,0.603901,0.396099
1092,0.994790,0.005210
1093,0.993482,0.006518
1094,0.998695,0.001305
1095,0.803524,0.196476
1096,0.989933,0.010067
1097,0.049215,0.950785
1098,0.168379,0.831621
1099,0.226042,0.773958
1100,0.017335,0.982665
1101,0.481676,0.518324
1102,0.176675,0.823325
1103,0.003529,0.996471
1104,0.302114,0.697886
1105,0.980835,0.019165
1106,0.938409,0.061591
1107,0.791207,0.208793
1108,0.281245,0.718755
1109,0.661012,0.338988
1110,0.014527,0.985473
1111,0.088619,0.911381
1112,0.533103,0.466897
1113,0.982768,0.017232
1114,0.129499,0.870501
1115,0.797338,0.202662
1116,0.102347,0.897653
1117,0.112455,0.887545
1118,0.815985,0.184015
1119,0.745131,0.254869
1120,0.305954,0.694046
1121,0.002190,0.997810
1122,0.007097,0.992903
1123,0.759545,0.240455
1124,0.844108,0.155892
1125,0.974707,0.025293
1126,0.988047,0.011953
1127,0.672301,0.327699
1128,0.971736,0.028264
1129,0.933252,0.066748
1130,0.048760,0.951240
1131,0.067766,0.932234
1132,0.125122,0.874878
1133,0.233268,0.766732
1134,0.140134,0.859866
1135,0.774006,0.225994
1136,0.709400,0.290600
1137,0.223240,0.776760
1138,0.011053,0.988947
1139,0.051934,0.948066
1140,0.106077,0.893923
1141,0.604417,0.395583
1142,0.964287,0.035713
1143,0.000366,0.999634
1144,0.001066,0.998934
1145,0.109749,0.890251
1146,0.817515,0.182485
1147,0.975599,0.024401
1148,0.014038,0.985962
1149,0.161975,0.838025
