id,realDonaldTrump,HillaryClinton
291,0.005032,0.994968
292,0.999267,0.000733
293,0.004294,0.995706
294,0.998883,0.001117
295,0.998766,0.001234
296,0.807012,0.192988
297,0.001357,0.998643
298,0.000286,0.999714
299,0.003223,0.996777
300,0.000762,0.999238
301,0.999918,0.000082
302,0.036627,0.963373
303,0.633590,0.366410
304,0.994253,0.005747
305,0.001588,0.998412
306,0.866962,0.133038
307,0.999987,0.000013
308,0.001531,0.998469
309,0.001257,0.998743
310,0.000482,0.999518
311,0.592914,0.407086
312,0.999641,0.000359
313,0.942321,0.057679
314,0.004566,0.995434
315,0.002082,0.997918
316,0.017035,0.982965
317,0.996660,0.003340
318,0.997834,0.002166
319,0.869234,0.130766
320,0.998409,0.001591
321,0.179825,0.820175
322,0.349547,0.650453
323,0.018104,0.981896
324,0.998255,0.001745
325,0.011691,0.988309
326,0.999309,0.000691
327,0.163256,0.836744
328,0.999988,0.000012
329,0.970794,0.029206
330,0.410373,0.589627
331,0.085965,0.914035
332,0.999980,0.000020
333,0.000498,0.999502
334,0.999937,0.000063
335,0.999840,0.000160
336,0.000758,0.999242
337,0.893679,0.106321
338,0.920510,0.079490
339,0.004001,0.995999
340,0.005757,0.994243
341,0.998931,0.001069
342,0.002661,0.997339
343,0.001309,0.998691
344,0.041129,0.958871
345,0.999968,0.000032
346,0.019899,0.980101
347,0.006438,0.993562
348,0.006077,0.993923
349,0.000099,0.999901
350,0.000901,0.999099
351,0.230654,0.769346
352,0.008625,0.991375
353,0.001155,0.998845
354,0.993080,0.006920
355,0.465805,0.534195
356,0.000938,0.999062
357,0.259637,0.740363
358,0.950920,0.049080
359,0.035037,0.964963
360,0.007317,0.992683
361,0.001602,0.998398
362,0.001214,0.998786
363,0.997701,0.002299
364,0.999991,0.000009
365,0.196719,0.803281
366,0.008875,0.991125
367,0.994667,0.005333
368,0.998543,0.001457
369,0.999979,0.000021
370,0.992955,0.007045
371,0.999845,0.000155
372,0.999768,0.000232
373,0.928720,0.071280
374,0.964122,0.035878
375,0.999732,0.000268
376,0.000681,0.999319
377,0.993437,0.006563
378,0.999942,0.000058
379,0.002063,0.997937
380,0.998479,0.001521
381,0.002163,0.997837
382,0.995189,0.004811
383,0.968773,0.031227
384,0.002198,0.997801
385,0.986112,0.013888
386,0.999655,0.000345
387,0.999674,0.000326
388,0.999904,0.000096
389,0.123826,0.876174
390,0.703903,0.296097
391,0.055584,0.944416
392,0.996096,0.003904
393,0.030644,0.969356
394,0.017158,0.982842
395,0.994742,0.005258
396,0.005633,0.994367
397,0.964518,0.035482
398,0.999973,0.000027
399,0.005635,0.994365
400,0.009261,0.990739
401,0.009284,0.990716
402,0.174235,0.825765
403,0.999974,0.000025
404,0.997816,0.002184
405,0.677454,0.322546
406,0.800214,0.199786
407,0.864875,0.135125
408,0.390049,0.609951
409,0.985759,0.014241
410,0.000317,0.999683
411,0.997652,0.002348
412,0.280852,0.719148
413,0.001365,0.998635
414,0.427850,0.572150
415,0.999914,0.000086
416,0.999336,0.000664
417,0.712032,0.287968
418,0.007977,0.992023
419,0.993493,0.006507
420,0.408445,0.591555
421,0.999989,0.000011
422,0.995966,0.004034
423,0.989335,0.010666
424,0.003182,0.996818
425,0.881163,0.118837
426,0.999984,0.000016
427,0.998762,0.001238
428,0.000449,0.999551
429,0.470567,0.529433
430,0.999339,0.000661
431,0.048841,0.951159
432,0.001434,0.998566
433,0.999608,0.000392
434,0.000246,0.999754
435,0.000729,0.999271
436,0.059505,0.940495
437,0.002010,0.997990
438,0.000352,0.999648
439,0.008407,0.991593
440,0.999807,0.000193
441,0.006689,0.993311
442,0.048243,0.951757
443,0.712071,0.287929
444,0.153583,0.846418
445,0.003310,0.996690
446,0.350853,0.649147
447,0.999825,0.000175
448,0.005521,0.994479
449,0.809885,0.190115
450,0.000772,0.999228
451,0.991060,0.008940
452,0.000594,0.999406
453,0.003017,0.996983
454,0.013826,0.986174
455,0.999920,0.000079
456,0.493428,0.506572
457,0.013602,0.986398
458,0.039074,0.960926
459,0.910650,0.089350
460,0.000715,0.999285
461,0.001283,0.998717
462,0.023884,0.976116
463,0.834298,0.165702
464,0.999987,0.000013
465,0.995864,0.004136
466,0.726538,0.273462
467,0.000639,0.999361
468,0.995774,0.004226
469,0.998336,0.001664
470,0.999935,0.000065
471,0.961513,0.038487
472,0.001178,0.998822
473,0.764855,0.235145
474,0.999958,0.000042
475,0.999585,0.000415
476,0.997682,0.002318
477,0.330763,0.669237
478,0.999777,0.000223
479,0.001845,0.998155
480,0.013342,0.986658
481,0.973691,0.026309
482,0.308544,0.691456
483,0.173986,0.826014
484,0.609087,0.390913
485,0.023903,0.976097
486,0.979655,0.020345
487,0.008655,0.991345
488,0.993108,0.006892
489,0.965485,0.034515
490,0.999511,0.000488
491,0.027378,0.972622
492,0.994271,0.005729
493,0.665117,0.334883
494,0.002864,0.997136
495,0.000448,0.999552
496,0.999962,0.000038
497,0.855305,0.144695
498,0.999815,0.000185
499,0.019675,0.980325
500,0.869610,0.130390
501,0.023233,0.976767
502,0.232641,0.767359
503,0.175830,0.824170
504,0.000172,0.999828
505,0.999987,0.000013
506,0.024605,0.975395
507,0.048077,0.951923
508,0.005669,0.994331
509,0.000195,0.999805
510,0.304744,0.695256
511,0.003713,0.996287
512,0.999972,0.000028
513,0.885615,0.114385
514,0.919060,0.080940
515,0.002448,0.997552
516,0.030384,0.969616
517,0.176586,0.823414
518,0.018402,0.981598
519,0.972531,0.027469
520,0.020804,0.979196
521,0.015507,0.984493
522,0.005799,0.994201
523,0.462208,0.537792
524,0.905937,0.094063
525,0.014843,0.985157
526,0.000436,0.999564
527,0.861421,0.138579
528,0.012746,0.987254
529,0.076987,0.923013
530,0.348084,0.651916
531,0.996586,0.003414
532,0.006583,0.993417
533,0.000860,0.999140
534,0.226113,0.773887
535,0.002662,0.997338
536,0.999783,0.000217
537,0.999982,0.000018
538,0.062302,0.937698
539,0.999449,0.000551
540,0.668965,0.331035
541,0.055711,0.944289
542,0.810114,0.189886
543,0.999971,0.000029
544,0.730378,0.269622
545,0.999987,0.000013
546,0.000460,0.999540
547,0.994335,0.005665
548,0.789542,0.210458
549,0.943579,0.056421
550,0.014232,0.985768
551,0.010949,0.989051
552,0.004808,0.995192
553,0.996362,0.003638
554,0.010662,0.989338
555,0.000686,0.999314
556,0.000907,0.999093
557,0.999538,0.000462
558,0.060344,0.939656
559,0.990572,0.009428
560,0.005770,0.994230
561,0.999989,0.000011
562,0.020970,0.979030
563,0.061619,0.938381
564,0.998849,0.001151
565,0.999745,0.000255
566,0.999048,0.000952
567,0.999545,0.000455
568,0.632604,0.367396
569,0.078950,0.921050
570,0.001014,0.998986
571,0.513240,0.486760
572,0.999983,0.000017
573,0.990804,0.009196
574,0.999344,0.000656
575,0.123156,0.876844
576,0.006937,0.993063
577,0.002863,0.997137
578,0.000412,0.999588
579,0.000563,0.999437
580,0.414576,0.585424
581,0.999896,0.000104
582,0.011411,0.988589
583,0.010609,0.989391
584,0.996716,0.003284
585,0.986931,0.013069
586,0.980891,0.019109
587,0.893838,0.106162
588,0.117323,0.882677
589,0.007336,0.992665
590,0.000952,0.999048
591,0.409470,0.590530
592,0.998261,0.001739
593,0.996073,0.003927
594,0.998964,0.001036
595,0.026072,0.973928
596,0.981742,0.018258
597,0.045100,0.954900
598,0.999917,0.000083
599,0.796122,0.203878
600,0.005856,0.994144
601,0.000236,0.999764
602,0.991169,0.008831
603,0.478026,0.521974
604,0.004181,0.995819
605,0.004448,0.995552
606,0.062814,0.937186
607,0.002486,0.997514
608,0.005389,0.994611
609,0.222859,0.777141
610,0.995957,0.004043
611,0.999241,0.000759
612,0.999905,0.000095
613,0.006401,0.993599
614,0.992117,0.007883
615,0.899597,0.100403
616,0.004911,0.995089
617,0.698046,0.301954
618,0.298492,0.701509
619,0.003424,0.996576
620,0.487365,0.512635
621,0.798967,0.201033
622,0.397877,0.602123
623,0.008009,0.991991
624,0.795186,0.204814
625,0.999340,0.000660
626,0.043437,0.956563
627,0.013628,0.986372
628,0.374441,0.625559
629,0.954623,0.045377
630,0.993554,0.006446
631,0.954550,0.045450
632,0.999760,0.000240
633,0.611220,0.388780
634,0.986100,0.013900
635,0.999313,0.000687
636,0.992348,0.007652
637,0.003055,0.996944
638,0.998464,0.001536
639,0.001133,0.998868
640,0.729123,0.270877
641,0.007474,0.992526
642,0.000207,0.999793
643,0.047497,0.952503
644,0.004990,0.995010
645,0.332908,0.667092
646,0.682034,0.317966
647,0.996559,0.003441
648,0.999957,0.000043
649,0.013653,0.986347
650,0.999310,0.000690
651,0.001242,0.998758
652,0.004631,0.995369
653,0.003971,0.996029
654,0.951305,0.048695
655,0.999425,0.000575
656,0.977861,0.022139
657,0.401872,0.598128
658,0.987131,0.012869
659,0.000318,0.999682
660,0.006559,0.993441
661,0.006129,0.993871
662,0.898916,0.101084
663,0.899466,0.100534
664,0.056147,0.943853
665,0.037727,0.962273
666,0.984442,0.015558
667,0.994854,0.005146
668,0.002534,0.997465
669,0.000785,0.999215
670,0.038840,0.961160
671,0.981736,0.018264
672,0.999636,0.000364
673,0.988954,0.011046
674,0.000379,0.999621
675,0.000561,0.999439
676,0.203293,0.796707
677,0.388349,0.611651
678,0.792955,0.207045
679,0.000609,0.999391
680,0.055074,0.944926
681,0.043104,0.956896
682,0.998616,0.001384
683,0.020241,0.979759
684,0.967070,0.032930
685,0.005171,0.994829
686,0.010191,0.989810
687,0.999843,0.000157
688,0.999982,0.000018
689,0.999986,0.000014
690,0.049119,0.950881
691,0.005096,0.994904
692,0.000316,0.999684
693,0.999961,0.000039
694,0.921104,0.078896
695,0.000499,0.999501
696,0.962491,0.037509
697,0.999989,0.000011
698,0.000130,0.999870
699,0.016826,0.983174
700,0.050637,0.949363
701,0.001165,0.998835
702,0.990002,0.009998
703,0.021933,0.978067
704,0.000692,0.999308
705,0.074734,0.925266
706,0.996034,0.003966
707,0.000632,0.999368
708,0.000204,0.999796
709,0.560520,0.439480
710,0.380434,0.619566
711,0.000467,0.999533
712,0.140723,0.859277
713,0.410499,0.589501
714,0.004533,0.995467
715,0.006448,0.993552
716,0.011202,0.988798
717,0.477787,0.522213
718,0.999459,0.000541
719,0.998135,0.001865
720,0.982829,0.017171
721,0.023085,0.976915
722,0.001145,0.998855
723,0.006121,0.993879
724,0.000274,0.999726
725,0.999749,0.000251
726,0.450185,0.549815
727,0.999900,0.000100
728,0.121780,0.878220
729,0.059900,0.940100
730,0.167298,0.832702
731,0.999432,0.000568
732,0.998705,0.001295
733,0.032508,0.967492
734,0.001235,0.998765
735,0.000866,0.999134
736,0.021471,0.978529
737,0.984156,0.015844
738,0.246648,0.753352
739,0.762347,0.237653
740,0.999733,0.000267
741,0.073839,0.926161
742,0.154649,0.845351
743,0.191559,0.808441
744,0.996852,0.003148
745,0.003308,0.996692
746,0.001838,0.998162
747,0.098855,0.901145
748,0.008889,0.991111
749,0.562686,0.437314
750,0.191533,0.808467
751,0.909426,0.090574
752,0.537802,0.462198
753,0.008230,0.991770
754,0.578953,0.421047
755,0.999945,0.000055
756,0.999857,0.000143
757,0.555305,0.444695
758,0.005348,0.994651
759,0.999851,0.000149
760,0.990199,0.009801
761,0.086332,0.913668
762,0.001595,0.998405
763,0.993878,0.006122
764,0.151740,0.848260
765,0.003409,0.996591
766,0.998911,0.001089
767,0.999178,0.000822
768,0.012689,0.987311
769,0.130069,0.869931
770,0.999968,0.000032
771,0.999985,0.000015
772,0.000880,0.999120
773,0.038349,0.961651
774,0.158735,0.841265
775,0.049073,0.950927
776,0.002095,0.997905
777,0.999904,0.000096
778,0.044537,0.955463
779,0.098563,0.901437
780,0.896654,0.103346
781,0.999209,0.000791
782,0.999529,0.000471
783,0.152475,0.847525
784,0.968849,0.031151
785,0.062118,0.937882
786,0.584364,0.415636
787,0.999830,0.000169
788,0.999960,0.000040
789,0.952116,0.047883
790,0.062954,0.937046
791,0.018959,0.981041
792,0.013473,0.986527
793,0.000995,0.999005
794,0.000760,0.999240
795,0.034409,0.965591
796,0.297380,0.702620
797,0.999842,0.000158
798,0.992160,0.007840
799,0.994770,0.005230
800,0.999159,0.000841
801,0.303956,0.696044
802,0.386411,0.613589
803,0.999985,0.000015
804,0.022016,0.977984
805,0.210246,0.789754
806,0.042229,0.957771
807,0.029769,0.970231
808,0.071860,0.928140
809,0.978571,0.021429
810,0.262269,0.737731
811,0.999949,0.000051
812,0.002322,0.997678
813,0.528259,0.471741
814,0.001755,0.998245
815,0.401150,0.598850
816,0.004545,0.995455
817,0.002802,0.997198
818,0.999960,0.000040
819,0.880055,0.119945
820,0.427607,0.572393
821,0.991917,0.008083
822,0.017057,0.982943
823,0.999919,0.000081
824,0.076342,0.923658
825,0.345999,0.654001
826,0.995336,0.004664
827,0.001178,0.998822
828,0.002102,0.997898
829,0.025683,0.974317
830,0.001812,0.998188
831,0.247891,0.752109
832,0.165414,0.834586
833,0.062761,0.937239
834,0.046015,0.953985
835,0.002514,0.997486
836,0.006914,0.993086
837,0.014249,0.985751
838,0.000716,0.999284
839,0.325202,0.674798
840,0.993021,0.006979
841,0.986034,0.013966
842,0.999954,0.000046
843,0.026287,0.973713
844,0.998182,0.001818
845,0.599798,0.400202
846,0.004445,0.995555
847,0.716472,0.283527
848,0.999979,0.000021
849,0.003588,0.996412
850,0.000788,0.999212
851,0.005203,0.994797
852,0.001941,0.998058
853,0.012678,0.987322
854,0.172589,0.827411
855,0.574200,0.425800
856,0.485480,0.514520
857,0.999981,0.000019
858,0.015629,0.984371
859,0.618972,0.381027
860,0.999860,0.000140
861,0.902456,0.097544
862,0.933784,0.066216
863,0.337067,0.662933
864,0.001143,0.998857
865,0.012382,0.987618
866,0.875422,0.124578
867,0.012661,0.987339
868,0.010014,0.989986
869,0.031581,0.968419
870,0.664762,0.335238
871,0.998676,0.001324
872,0.006759,0.993241
873,0.030356,0.969644
874,0.028755,0.971245
875,0.079614,0.920386
876,0.304334,0.695666
877,0.997672,0.002328
878,0.001864,0.998136
879,0.980092,0.019908
880,0.053733,0.946267
881,0.001030,0.998970
882,0.011875,0.988125
883,0.158413,0.841587
884,0.761552,0.238448
885,0.167464,0.832536
886,0.983376,0.016624
887,0.867105,0.132895
888,0.997564,0.002436
889,0.999925,0.000075
890,0.016042,0.983958
891,0.090746,0.909254
892,0.144725,0.855275
893,0.008544,0.991456
894,0.000650,0.999350
895,0.814566,0.185434
896,0.365404,0.634596
897,0.000625,0.999375
898,0.983980,0.016020
899,0.000657,0.999343
900,0.083286,0.916714
901,0.998775,0.001225
902,0.009703,0.990297
903,0.949444,0.050556
904,0.995322,0.004678
905,0.999822,0.000178
906,0.047662,0.952338
907,0.009078,0.990922
908,0.947744,0.052256
909,0.082947,0.917053
910,0.603720,0.396280
911,0.999993,0.000007
912,0.015732,0.984268
913,0.999907,0.000092
914,0.999960,0.000040
915,0.000391,0.999609
916,0.000927,0.999073
917,0.002260,0.997740
918,0.897844,0.102156
919,0.999990,0.000010
920,0.978649,0.021351
921,0.999979,0.000021
922,0.999308,0.000692
923,0.126802,0.873198
924,0.999975,0.000025
925,0.012634,0.987366
926,0.897770,0.102230
927,0.998069,0.001931
928,0.999124,0.000876
929,0.001096,0.998904
930,0.997673,0.002327
931,0.000965,0.999035
932,0.999846,0.000154
933,0.108550,0.891450
934,0.931834,0.068166
935,0.999682,0.000318
936,0.999400,0.000600
937,0.998308,0.001692
938,0.013816,0.986184
939,0.985487,0.014513
940,0.997192,0.002808
941,0.999263,0.000737
942,0.849385,0.150615
943,0.059569,0.940431
944,0.022210,0.977790
945,0.023444,0.976556
946,0.230127,0.769873
947,0.014840,0.985160
948,0.001082,0.998918
949,0.996136,0.003864
950,0.999987,0.000013
951,0.000822,0.999178
952,0.999959,0.000041
953,0.000287,0.999713
954,0.999795,0.000206
955,0.999986,0.000014
956,0.631531,0.368469
957,0.176562,0.823438
958,0.002140,0.997860
959,0.003288,0.996712
960,0.993458,0.006542
961,0.008336,0.991664
962,0.999470,0.000530
963,0.000654,0.999346
964,0.033117,0.966883
965,0.999911,0.000089
966,0.007540,0.992460
967,0.998678,0.001322
968,0.021156,0.978844
969,0.999276,0.000724
970,0.040031,0.959969
971,0.152261,0.847739
972,0.677565,0.322435
973,0.994320,0.005680
974,0.001660,0.998340
975,0.980214,0.019786
976,0.078047,0.921953
977,0.002557,0.997443
978,0.009865,0.990135
979,0.783706,0.216294
980,0.000480,0.999520
981,0.988488,0.011512
982,0.002759,0.997241
983,0.008819,0.991181
984,0.999505,0.000495
985,0.042766,0.957234
986,0.034552,0.965448
987,0.001315,0.998685
988,0.949375,0.050625
989,0.941807,0.058193
990,0.013393,0.986607
991,0.999737,0.000263
992,0.999743,0.000257
993,0.991940,0.008060
994,0.020527,0.979473
995,0.999761,0.000239
996,0.556289,0.443711
997,0.022958,0.977042
998,0.000393,0.999607
999,0.020276,0.979724
1000,0.999807,0.000193
1001,0.932125,0.067875
1002,0.894215,0.105785
1003,0.997674,0.002326
1004,0.924730,0.075270
1005,0.031725,0.968275
1006,0.999846,0.000154
1007,0.999971,0.000029
1008,0.999363,0.000637
1009,0.014911,0.985089
1010,0.313713,0.686287
1011,0.929752,0.070248
1012,0.970613,0.029387
1013,0.991562,0.008438
1014,0.999526,0.000474
1015,0.001182,0.998818
1016,0.967006,0.032994
1017,0.999988,0.000012
1018,0.998978,0.001023
1019,0.017846,0.982154
1020,0.995579,0.004421
1021,0.309715,0.690285
1022,0.002383,0.997617
1023,0.231013,0.768987
1024,0.092455,0.907545
1025,0.049461,0.950539
1026,0.002478,0.997522
1027,0.998696,0.001304
1028,0.008059,0.991941
1029,0.003308,0.996692
1030,0.001652,0.998348
1031,0.000160,0.999840
1032,0.000871,0.999129
1033,0.000691,0.999309
1034,0.999951,0.000050
1035,0.317083,0.682917
1036,0.608992,0.391008
1037,0.000421,0.999579
1038,0.034770,0.965230
1039,0.999732,0.000268
1040,0.998111,0.001889
1041,0.999884,0.000116
1042,0.999933,0.000067
1043,0.276917,0.723083
1044,0.005582,0.994418
1045,0.999303,0.000697
1046,0.999984,0.000016
1047,0.344813,0.655187
1048,0.936551,0.063449
1049,0.002429,0.997571
1050,0.999864,0.000136
1051,0.009032,0.990968
1052,0.335857,0.664143
1053,0.002820,0.997180
1054,0.108042,0.891958
1055,0.001481,0.998519
1056,0.004039,0.995961
1057,0.090948,0.909052
1058,0.009425,0.990575
1059,0.985543,0.014457
1060,0.987618,0.012382
1061,0.990271,0.009729
1062,0.249859,0.750141
1063,0.004098,0.995902
1064,0.003817,0.996183
1065,0.002822,0.997178
1066,0.436474,0.563526
1067,0.775432,0.224568
1068,0.006085,0.993915
1069,0.076351,0.923649
1070,0.999730,0.000270
1071,0.999397,0.000603
1072,0.180874,0.819126
1073,0.000572,0.999428
1074,0.324026,0.675974
1075,0.894742,0.105258
1076,0.087756,0.912244
1077,0.354461,0.645539
1078,0.002404,0.997596
1079,0.999906,0.000094
1080,0.988589,0.011411
1081,0.999975,0.000025
1082,0.000681,0.999319
1083,0.063889,0.936111
1084,0.999240,0.000760
1085,0.002743,0.997257
1086,0.001371,0.998629
1087,0.000244,0.999756
1088,0.987559,0.012441
1089,0.000878,0.999122
1090,0.066441,0.933559
1091,0.000824,0.999176
1092,0.996610,0.003390
1093,0.038082,0.961918
1094,0.999879,0.000121
1095,0.005452,0.994548
1096,0.997701,0.002299
1097,0.163585,0.836415
1098,0.430928,0.569072
1099,0.999982,0.000018
1100,0.999651,0.000349
1101,0.999560,0.000440
1102,0.000664,0.999336
1103,0.000834,0.999166
1104,0.999961,0.000039
1105,0.003586,0.996414
1106,0.853881,0.146119
1107,0.968698,0.031302
1108,0.378970,0.621030
1109,0.262212,0.737788
1110,0.973999,0.026001
1111,0.000786,0.999214
1112,0.991739,0.008261
1113,0.460457,0.539543
1114,0.981943,0.018057
1115,0.216098,0.783902
1116,0.999636,0.000364
1117,0.962362,0.037638
1118,0.070480,0.929520
1119,0.755246,0.244754
1120,0.980234,0.019766
1121,0.318046,0.681954
1122,0.235334,0.764666
1123,0.989953,0.010047
1124,0.982116,0.017884
1125,0.974648,0.025352
1126,0.976662,0.023338
1127,0.998130,0.001870
1128,0.001667,0.998333
1129,0.138269,0.861731
1130,0.000837,0.999163
1131,0.999414,0.000586
1132,0.999793,0.000207
1133,0.960819,0.039181
1134,0.000133,0.999867
1135,0.379978,0.620022
1136,0.004333,0.995667
1137,0.994693,0.005307
1138,0.010246,0.989754
1139,0.092436,0.907564
1140,0.044208,0.955792
1141,0.035071,0.964929
1142,0.763540,0.236460
1143,0.002384,0.997616
1144,0.840113,0.159887
1145,0.174601,0.825399
1146,0.022559,0.977441
1147,0.999979,0.000021
1148,0.035214,0.964786
1149,0.759164,0.240836
