id,realDonaldTrump,HillaryClinton
87,0.788770,0.211230
88,0.054561,0.945439
89,0.000002,0.999998
90,0.117314,0.882686
91,0.034530,0.965470
92,0.055089,0.944911
93,1.000000,0.000000
94,1.000000,0.000000
95,0.436934,0.563066
96,0.880576,0.119424
97,0.996717,0.003283
98,0.024137,0.975863
99,0.237576,0.762424
100,0.292991,0.707009
101,0.994666,0.005334
102,0.162124,0.837876
103,0.000000,1.000000
104,0.520710,0.479290
105,0.006516,0.993484
106,0.859394,0.140606
107,0.999810,0.000190
108,0.992787,0.007213
109,0.931229,0.068771
110,0.999503,0.000497
111,0.146030,0.853970
112,0.996568,0.003432
113,0.903832,0.096168
114,0.000008,0.999992
115,0.005451,0.994549
116,0.815355,0.184645
117,0.996848,0.003152
118,0.978185,0.021815
119,0.003970,0.996030
120,0.973415,0.026585
121,0.196443,0.803557
122,0.000001,0.999999
123,0.592128,0.407872
124,0.165140,0.834860
125,0.233302,0.766698
126,0.913146,0.086854
127,1.000000,0.000000
128,0.998987,0.001013
129,0.189654,0.810346
130,0.006262,0.993738
131,0.857881,0.142119
132,0.187445,0.812555
133,0.106891,0.893109
134,0.223779,0.776221
135,0.075896,0.924104
136,0.998583,0.001417
137,0.996899,0.003101
138,0.472115,0.527885
139,0.999842,0.000158
140,0.999788,0.000212
141,0.003284,0.996716
142,0.029195,0.970805
143,0.071262,0.928738
144,0.013676,0.986324
145,0.426727,0.573273
146,0.989122,0.010878
147,0.997994,0.002006
148,0.879747,0.120253
149,0.468007,0.531993
150,0.990978,0.009022
151,0.965430,0.034570
152,0.999822,0.000178
153,0.999999,0.000001
154,0.990878,0.009122
155,0.999999,0.000001
156,0.996581,0.003419
157,0.003024,0.996976
158,0.033661,0.966339
159,0.999967,0.000033
160,0.000003,0.999997
161,0.978890,0.021110
162,0.024694,0.975306
163,0.794820,0.205180
164,0.378863,0.621137
165,0.000017,0.999983
166,0.988633,0.011367
167,0.999935,0.000065
168,0.301745,0.698255
169,0.578513,0.421487
170,0.992759,0.007241
171,0.006924,0.993076
172,0.999990,0.000010
173,0.688515,0.311485
174,0.999562,0.000438
175,0.758996,0.241004
176,0.066118,0.933882
177,0.708597,0.291403
178,0.522122,0.477878
179,0.998956,0.001044
180,0.000009,0.999991
181,0.012191,0.987809
182,0.000000,1.000000
183,0.889143,0.110857
184,0.980722,0.019278
185,0.707922,0.292078
186,0.999893,0.000107
187,0.910377,0.089623
188,0.004279,0.995721
189,0.006699,0.993301
190,0.072946,0.927054
191,0.770209,0.229791
192,0.000011,0.999989
193,0.986781,0.013219
194,0.999597,0.000403
195,0.915643,0.084357
196,0.000000,1.000000
197,0.310271,0.689729
198,0.995069,0.004931
199,0.280481,0.719519
200,0.999666,0.000334
201,0.940584,0.059416
202,0.999029,0.000971
203,0.989918,0.010082
204,0.000001,0.999999
205,0.949634,0.050366
206,0.998613,0.001387
207,0.000002,0.999998
208,0.000006,0.999994
209,0.114712,0.885288
210,0.004783,0.995217
211,0.731725,0.268275
212,0.162232,0.837768
213,0.731238,0.268762
214,0.037917,0.962083
215,0.500000,0.500000
216,0.245521,0.754479
217,0.608370,0.391630
218,0.000018,0.999982
219,0.073563,0.926437
220,0.200193,0.799807
221,0.885872,0.114128
222,0.000013,0.999987
223,0.905205,0.094795
224,0.926173,0.073827
225,0.998985,0.001015
226,0.883047,0.116953
227,0.157065,0.842935
228,0.984496,0.015504
229,0.145440,0.854560
230,0.575073,0.424927
231,0.999957,0.000043
232,0.963435,0.036565
233,0.938947,0.061053
234,0.816838,0.183162
235,0.648577,0.351423
236,0.997804,0.002196
237,0.542176,0.457824
238,0.080378,0.919622
239,0.720679,0.279321
240,0.984706,0.015294
241,0.983976,0.016024
242,0.993722,0.006278
243,0.087701,0.912299
244,0.986608,0.013392
245,0.002600,0.997400
246,0.260773,0.739227
247,1.000000,0.000000
248,0.072643,0.927357
249,0.000000,1.000000
250,0.017850,0.982150
251,0.161660,0.838340
252,0.998003,0.001997
253,0.000002,0.999998
254,0.032919,0.967081
255,0.000000,1.000000
256,0.998644,0.001356
257,0.005646,0.994354
258,0.054354,0.945646
259,0.059418,0.940582
260,0.556000,0.444000
261,0.346600,0.653400
262,0.592938,0.407062
263,0.000001,0.999999
264,0.261599,0.738401
265,0.747178,0.252822
266,0.005139,0.994861
267,0.613530,0.386470
268,0.990072,0.009928
269,0.969680,0.030320
270,0.995449,0.004551
271,0.489910,0.510090
272,0.997548,0.002452
273,0.117898,0.882102
274,0.000004,0.999996
275,0.065922,0.934078
276,0.999579,0.000421
277,0.908869,0.091131
278,0.999983,0.000017
279,0.463002,0.536998
280,0.999587,0.000413
281,0.782699,0.217301
282,0.005490,0.994510
283,0.341870,0.658130
284,0.324955,0.675045
285,0.377927,0.622073
286,0.782769,0.217231
287,0.707347,0.292653
288,0.065404,0.934596
289,0.657704,0.342296
290,0.999688,0.000312
291,0.795620,0.204380
292,0.756061,0.243939
293,0.060419,0.939581
294,0.270548,0.729452
295,0.000011,0.999989
296,0.999583,0.000417
297,0.999870,0.000130
298,0.084561,0.915439
299,0.477143,0.522857
300,0.946766,0.053234
301,0.954139,0.045861
302,0.139632,0.860368
303,0.997603,0.002397
304,0.997540,0.002460
305,0.970544,0.029456
306,0.063945,0.936055
307,0.000000,1.000000
308,0.999944,0.000056
309,0.995550,0.004450
310,0.996828,0.003172
311,0.906594,0.093406
312,0.995765,0.004235
313,0.050111,0.949889
314,0.986848,0.013152
315,0.529067,0.470933
316,0.000017,0.999983
317,0.976672,0.023328
318,0.845514,0.154486
319,0.291704,0.708296
320,0.283873,0.716127
321,0.666112,0.333888
322,0.667048,0.332952
323,0.914605,0.085395
324,0.009891,0.990109
325,0.999682,0.000318
326,0.999973,0.000027
327,0.999693,0.000307
328,0.116088,0.883912
329,0.690061,0.309939
330,1.000000,0.000000
331,0.064274,0.935726
332,0.999024,0.000976
333,0.033289,0.966711
334,0.154461,0.845539
335,0.728968,0.271032
336,0.669955,0.330045
337,0.993542,0.006458
338,0.816838,0.183162
339,0.997817,0.002183
340,0.995745,0.004255
341,0.780977,0.219023
342,0.992935,0.007065
343,0.861676,0.138324
344,0.113366,0.886634
345,0.007279,0.992721
346,0.997584,0.002416
347,0.000000,1.000000
348,0.930023,0.069977
349,0.999549,0.000451
350,0.545223,0.454777
351,0.075596,0.924404
352,0.999573,0.000427
353,0.988373,0.011627
354,0.999201,0.000799
355,0.999283,0.000717
356,0.002724,0.997276
357,0.046540,0.953460
358,0.032439,0.967561
359,0.998733,0.001267
360,0.828308,0.171692
361,0.837569,0.162431
362,0.212015,0.787985
363,0.455803,0.544197
364,0.766197,0.233803
365,0.017632,0.982368
366,0.455806,0.544194
367,0.230516,0.769484
368,0.000000,1.000000
369,0.971262,0.028738
370,0.029624,0.970376
371,0.000007,0.999993
372,0.999064,0.000936
373,0.014809,0.985191
374,0.989529,0.010471
375,0.991065,0.008935
376,0.000000,1.000000
377,0.999929,0.000071
378,0.998660,0.001340
379,0.994584,0.005416
380,0.999998,0.000002
381,0.796544,0.203456
382,0.913291,0.086709
383,0.957886,0.042114
384,0.096497,0.903503
385,0.618552,0.381448
386,0.567097,0.432903
387,0.004691,0.995309
388,0.285606,0.714394
389,0.574002,0.425998
390,0.978196,0.021804
391,0.995165,0.004835
392,0.392235,0.607765
393,0.997340,0.002660
394,0.008598,0.991402
395,1.000000,0.000000
396,0.690620,0.309380
397,0.500000,0.500000
398,0.000001,0.999999
399,0.065760,0.934240
400,0.000000,1.000000
401,0.266201,0.733799
402,0.168844,0.831156
403,0.993267,0.006733
404,0.999994,0.000006
405,0.145956,0.854044
406,0.999995,0.000005
407,0.043460,0.956540
408,1.000000,0.000000
409,0.000000,1.000000
410,0.938100,0.061900
411,0.902291,0.097709
412,0.000000,1.000000
413,0.997681,0.002319
414,0.222094,0.777906
415,0.999986,0.000014
416,0.999929,0.000071
417,1.000000,0.000000
418,0.007974,0.992026
419,0.999120,0.000880
420,0.904757,0.095243
421,0.942804,0.057196
422,0.856914,0.143086
423,0.992375,0.007625
424,0.044801,0.955199
425,0.994873,0.005127
426,0.004306,0.995694
427,0.999634,0.000366
428,0.000001,0.999999
429,0.997530,0.002470
430,0.306286,0.693714
431,0.986537,0.013463
432,0.951207,0.048793
433,0.873446,0.126554
434,0.913413,0.086587
435,0.233571,0.766429
436,0.998711,0.001289
437,0.599340,0.400660
438,0.942935,0.057065
439,0.002654,0.997346
440,0.957389,0.042611
441,0.017905,0.982095
442,0.738536,0.261464
443,0.057075,0.942925
444,0.916806,0.083194
445,0.071683,0.928317
446,0.000004,0.999996
447,1.000000,0.000000
448,0.910365,0.089635
449,0.282503,0.717497
450,0.915137,0.084863
451,0.568087,0.431913
452,0.995634,0.004366
453,0.244356,0.755644
454,0.999995,0.000005
455,1.000000,0.000000
456,0.000004,0.999996
457,0.902909,0.097091
458,0.998841,0.001159
459,0.065505,0.934495
460,0.840691,0.159309
461,0.012521,0.987479
462,0.979832,0.020168
463,0.226787,0.773213
464,0.962515,0.037485
465,0.097666,0.902334
466,0.816838,0.183162
467,0.178147,0.821853
468,0.903750,0.096250
469,0.980416,0.019584
470,0.341444,0.658556
471,0.669300,0.330700
472,0.101797,0.898203
473,0.053798,0.946202
474,0.173866,0.826134
475,0.661211,0.338789
476,0.198996,0.801004
477,0.354996,0.645004
478,0.083792,0.916208
479,0.583930,0.416070
480,0.478027,0.521973
481,0.999431,0.000569
482,0.995244,0.004756
483,0.998511,0.001489
484,0.836139,0.163861
485,0.837788,0.162212
486,0.961432,0.038568
487,0.000001,0.999999
488,0.923309,0.076691
489,0.279220,0.720780
490,0.202896,0.797104
491,0.998804,0.001196
492,0.759843,0.240157
493,0.874902,0.125098
494,0.999999,0.000001
495,0.999376,0.000624
496,0.240627,0.759373
497,0.161224,0.838776
498,0.000003,0.999997
499,0.073762,0.926238
500,0.983147,0.016853
501,0.076005,0.923995
502,0.111338,0.888662
503,0.011536,0.988464
504,0.000003,0.999997
505,0.997709,0.002291
506,0.987538,0.012462
507,0.000000,1.000000
508,0.884883,0.115117
509,0.976074,0.023926
510,0.999986,0.000014
511,0.978091,0.021909
512,0.999999,0.000001
513,0.969192,0.030808
514,0.999981,0.000019
515,0.000009,0.999991
516,0.984781,0.015219
517,0.935246,0.064754
518,0.000002,0.999998
519,0.000000,1.000000
520,0.999953,0.000047
521,0.795772,0.204228
522,0.007188,0.992812
523,0.934008,0.065992
524,0.990033,0.009967
525,0.934200,0.065800
526,0.624265,0.375735
527,0.852582,0.147418
528,0.809358,0.190642
529,0.999943,0.000057
530,0.677772,0.322228
531,0.388034,0.611966
532,0.000008,0.999992
533,0.989297,0.010703
534,0.134211,0.865789
535,0.998486,0.001514
536,0.998994,0.001006
537,0.713000,0.287000
538,0.634503,0.365497
539,0.018255,0.981745
540,0.906392,0.093608
541,0.816838,0.183162
542,0.091224,0.908776
543,0.999117,0.000883
544,0.544687,0.455313
545,0.999484,0.000516
546,0.992133,0.007867
547,0.997803,0.002197
548,0.039486,0.960514
549,0.000000,1.000000
550,0.982600,0.017400
551,0.996321,0.003679
552,0.938756,0.061244
553,0.999094,0.000906
554,0.628026,0.371974
555,0.000000,1.000000
556,0.425883,0.574117
557,0.018170,0.981830
558,0.000000,1.000000
559,0.217099,0.782901
560,0.723969,0.276031
561,0.024345,0.975655
562,0.099151,0.900849
563,0.710228,0.289772
564,0.131738,0.868262
565,0.235643,0.764357
566,0.506765,0.493235
567,0.969059,0.030941
568,0.999994,0.000006
569,0.000015,0.999985
570,0.093526,0.906474
571,0.000000,1.000000
572,0.998888,0.001112
573,0.948878,0.051122
574,0.997797,0.002203
575,0.344401,0.655599
576,0.919264,0.080736
577,0.958026,0.041974
578,0.539127,0.460873
579,0.012408,0.987592
580,0.712477,0.287523
581,0.865638,0.134362
582,0.998937,0.001063
583,0.957654,0.042346
584,0.999967,0.000033
585,0.038182,0.961818
586,0.999995,0.000005
587,0.999977,0.000023
588,0.989550,0.010450
589,0.999677,0.000323
590,0.012538,0.987462
591,0.006011,0.993989
592,0.998114,0.001886
593,0.003260,0.996740
594,0.009678,0.990322
595,0.050060,0.949940
596,0.702965,0.297035
597,0.999842,0.000158
598,0.056602,0.943398
599,0.531435,0.468565
600,0.998155,0.001845
601,0.843137,0.156863
602,0.837770,0.162230
603,0.997206,0.002794
604,0.036758,0.963242
605,0.016022,0.983978
606,0.949746,0.050254
607,0.528522,0.471478
608,0.010068,0.989932
609,0.788314,0.211686
610,0.986209,0.013791
611,0.960816,0.039184
612,1.000000,0.000000
613,0.021976,0.978024
614,0.999996,0.000004
615,0.000000,1.000000
616,0.975456,0.024544
617,0.122982,0.877018
618,0.009405,0.990595
619,0.053672,0.946328
620,0.998437,0.001563
621,0.999633,0.000367
622,0.990457,0.009543
623,0.819722,0.180278
624,0.977715,0.022285
625,0.999997,0.000003
626,0.986528,0.013472
627,0.013715,0.986285
628,0.890539,0.109461
629,0.999831,0.000169
630,0.266847,0.733153
631,0.039767,0.960233
632,0.695830,0.304170
633,0.748102,0.251898
634,0.983683,0.016317
635,0.999977,0.000023
636,0.999788,0.000212
637,0.111591,0.888409
638,0.476468,0.523532
639,0.981167,0.018833
640,0.024865,0.975135
641,0.997959,0.002041
642,0.951837,0.048163
643,0.902635,0.097365
644,0.979878,0.020122
645,0.685396,0.314604
646,0.099018,0.900982
647,0.999983,0.000017
648,0.999892,0.000108
649,0.999987,0.000013
650,0.023610,0.976390
651,0.909512,0.090488
652,0.010390,0.989610
653,0.999716,0.000284
654,0.816485,0.183515
655,0.606211,0.393789
656,0.647022,0.352978
657,0.006125,0.993875
658,0.999398,0.000602
659,0.767217,0.232783
660,0.999838,0.000162
661,0.057167,0.942833
662,0.986024,0.013976
663,0.016784,0.983216
664,0.982874,0.017126
665,0.994046,0.005954
666,0.965347,0.034653
667,0.999039,0.000961
668,0.984561,0.015439
669,0.941073,0.058927
670,0.544462,0.455538
671,0.419750,0.580250
672,0.999960,0.000040
673,0.571651,0.428349
674,0.927663,0.072337
675,0.998503,0.001497
676,0.701136,0.298864
677,0.999741,0.000259
678,0.000010,0.999990
679,0.000000,1.000000
680,0.272188,0.727812
681,0.994712,0.005288
682,0.831993,0.168007
683,0.326259,0.673741
684,1.000000,0.000000
685,0.545988,0.454012
686,0.989639,0.010361
687,0.986477,0.013523
688,0.854222,0.145778
689,0.166648,0.833352
690,0.000016,0.999984
691,0.352029,0.647971
692,0.988116,0.011884
693,1.000000,0.000000
694,0.980428,0.019572
695,0.575622,0.424378
696,0.991710,0.008290
697,0.542008,0.457992
698,0.710965,0.289035
699,0.238197,0.761803
700,0.070880,0.929120
701,0.354181,0.645819
702,0.999999,0.000001
703,0.006255,0.993745
704,0.954005,0.045995
705,0.997701,0.002299
706,0.642520,0.357480
707,0.969697,0.030303
708,0.999992,0.000008
709,0.642089,0.357911
710,0.776244,0.223756
711,0.998100,0.001900
712,0.417634,0.582366
713,0.995246,0.004754
714,0.997248,0.002752
715,0.330119,0.669881
716,0.999142,0.000858
717,0.992076,0.007924
718,0.000000,1.000000
719,0.769061,0.230939
720,0.466780,0.533220
721,0.764375,0.235625
722,0.998760,0.001240
723,0.148936,0.851064
724,0.999963,0.000037
725,0.058898,0.941102
726,0.977944,0.022056
727,0.810150,0.189850
728,0.596124,0.403876
729,0.011183,0.988817
730,0.952600,0.047400
731,0.000000,1.000000
732,0.988556,0.011444
733,0.516916,0.483084
734,0.885403,0.114597
735,0.999060,0.000940
736,0.121173,0.878827
737,0.000004,0.999996
738,0.986133,0.013867
739,0.999984,0.000016
740,0.011508,0.988492
741,0.999715,0.000285
742,0.769887,0.230113
743,0.982365,0.017635
744,0.013818,0.986182
745,0.190031,0.809969
746,0.994731,0.005269
747,0.840596,0.159404
748,0.002800,0.997200
749,0.920283,0.079717
750,0.562535,0.437465
751,0.997631,0.002369
752,0.000000,1.000000
753,1.000000,0.000000
754,0.048525,0.951475
755,1.000000,0.000000
756,0.995107,0.004893
757,0.686386,0.313614
758,0.992231,0.007769
759,0.055573,0.944427
760,0.907372,0.092628
761,0.000000,1.000000
762,0.966748,0.033252
763,0.117002,0.882998
764,0.896965,0.103035
765,0.036665,0.963335
766,0.866435,0.133565
767,0.794862,0.205138
768,0.068419,0.931581
769,0.996943,0.003057
770,0.996557,0.003443
771,0.999999,0.000001
772,1.000000,0.000000
773,0.949026,0.050974
774,0.482354,0.517646
775,1.000000,0.000000
776,0.500000,0.500000
777,0.000004,0.999996
778,0.157271,0.842729
779,0.998667,0.001333
780,0.999969,0.000031
781,0.866510,0.133490
782,0.351369,0.648631
783,0.005940,0.994060
784,0.049953,0.950047
785,0.335666,0.664334
786,0.816838,0.183162
787,1.000000,0.000000
788,0.825711,0.174289
789,0.935542,0.064458
790,0.410768,0.589232
791,0.044301,0.955699
792,0.997467,0.002533
793,0.995581,0.004419
794,0.017539,0.982461
795,0.022596,0.977404
796,0.000006,0.999994
797,0.999894,0.000106
798,0.040407,0.959593
799,0.017122,0.982878
800,0.819095,0.180905
801,0.987282,0.012718
802,0.000007,0.999993
803,0.037935,0.962065
804,0.999470,0.000530
805,0.000010,0.999990
806,0.999995,0.000005
807,0.991963,0.008037
808,0.417349,0.582651
809,0.732984,0.267016
810,0.000003,0.999997
811,0.999790,0.000210
812,0.003885,0.996115
813,0.820869,0.179131
814,0.676801,0.323199
815,0.844833,0.155167
816,0.997384,0.002616
817,0.986845,0.013155
818,0.938565,0.061435
819,0.816838,0.183162
820,0.998049,0.001951
821,0.000007,0.999993
822,0.681856,0.318144
823,0.376424,0.623576
824,0.953504,0.046496
825,0.931828,0.068172
826,0.982026,0.017974
827,0.619883,0.380117
828,0.816177,0.183823
829,0.043285,0.956715
830,0.636266,0.363734
831,0.024851,0.975149
832,0.543764,0.456236
833,0.994675,0.005325
834,0.999840,0.000160
835,0.980341,0.019659
836,0.000000,1.000000
837,0.109970,0.890030
838,0.994838,0.005162
839,0.273500,0.726500
840,0.999992,0.000008
841,0.872296,0.127704
842,0.970942,0.029058
843,0.181825,0.818175
844,0.294447,0.705553
845,0.813569,0.186431
846,0.000003,0.999997
847,0.601785,0.398215
848,0.972933,0.027067
849,0.243685,0.756315
850,0.995647,0.004353
851,0.010051,0.989949
852,0.353710,0.646290
853,0.995411,0.004589
854,0.477690,0.522310
855,0.988597,0.011403
856,0.686596,0.313404
857,0.039932,0.960068
858,0.133743,0.866257
859,0.209994,0.790006
860,0.597335,0.402665
861,0.990732,0.009268
862,0.997749,0.002251
863,0.006283,0.993717
864,0.996808,0.003192
865,0.999842,0.000158
866,0.999928,0.000072
867,0.908436,0.091564
868,0.994499,0.005501
869,0.999882,0.000118
870,0.999618,0.000382
871,0.990866,0.009134
872,0.833017,0.166983
873,0.032049,0.967951
874,0.936054,0.063946
875,0.999981,0.000019
876,0.283309,0.716691
877,0.021698,0.978302
878,0.023587,0.976413
879,0.996926,0.003074
880,0.984703,0.015297
881,0.913512,0.086488
882,0.330729,0.669271
883,0.040976,0.959024
884,0.013422,0.986578
885,0.002936,0.997064
886,0.970243,0.029757
887,0.020200,0.979800
888,0.112309,0.887691
889,0.006138,0.993862
890,0.003928,0.996072
891,0.806992,0.193008
892,0.925134,0.074866
893,0.992716,0.007284
894,0.968281,0.031719
895,0.596661,0.403339
896,0.548490,0.451510
897,0.999942,0.000058
898,0.217235,0.782765
899,0.184094,0.815906
900,0.008721,0.991279
901,0.966779,0.033221
902,0.965408,0.034592
903,0.008881,0.991119
904,0.002786,0.997214
905,0.865328,0.134672
906,0.537745,0.462255
907,0.000005,0.999995
908,0.932180,0.067820
909,0.070815,0.929185
910,0.999999,0.000001
911,0.999996,0.000004
912,0.430978,0.569022
913,0.986315,0.013685
914,0.946546,0.053454
915,0.003724,0.996276
916,0.104255,0.895745
917,0.357169,0.642831
918,0.571948,0.428052
919,1.000000,0.000000
920,0.992321,0.007679
921,0.999950,0.000050
922,0.000007,0.999993
923,0.887281,0.112719
924,0.983633,0.016367
925,0.999549,0.000451
926,0.983019,0.016981
927,0.644590,0.355410
928,0.203223,0.796777
929,0.579887,0.420113
930,0.485299,0.514701
931,0.998834,0.001166
932,0.318229,0.681771
933,0.000000,1.000000
934,0.988802,0.011198
935,0.999929,0.000071
936,0.649774,0.350226
937,0.123759,0.876241
938,0.910780,0.089220
939,0.977111,0.022889
940,0.575059,0.424941
941,0.999995,0.000005
942,0.754112,0.245888
943,0.891632,0.108368
944,0.000004,0.999996
945,0.747569,0.252431
946,0.612072,0.387928
947,0.997983,0.002017
948,0.310319,0.689681
949,0.034755,0.965245
950,1.000000,0.000000
951,0.000018,0.999982
952,1.000000,0.000000
953,0.811697,0.188303
954,0.055803,0.944197
955,1.000000,0.000000
956,0.064087,0.935913
957,0.880357,0.119643
958,0.067038,0.932962
959,0.862795,0.137205
960,0.981925,0.018075
961,0.003359,0.996641
962,0.739283,0.260717
963,0.014083,0.985917
964,0.998130,0.001870
965,0.999994,0.000006
966,0.982615,0.017385
967,0.941853,0.058147
968,0.000007,0.999993
969,0.022864,0.977136
970,0.815450,0.184550
971,0.696380,0.303620
972,1.000000,0.000000
973,0.020322,0.979678
974,0.996003,0.003997
975,0.000000,1.000000
976,0.110836,0.889164
977,0.034188,0.965812
978,0.006232,0.993768
979,0.901647,0.098353
980,0.999817,0.000183
981,0.973086,0.026914
982,0.111237,0.888763
983,0.008631,0.991369
984,0.999929,0.000071
985,0.029696,0.970304
986,0.837342,0.162658
987,0.089555,0.910445
988,0.192105,0.807895
989,0.090439,0.909561
990,0.002672,0.997328
991,0.292356,0.707644
992,1.000000,0.000000
993,0.999180,0.000820
994,0.893845,0.106155
995,0.772688,0.227312
996,0.999484,0.000516
997,0.836365,0.163635
998,0.997323,0.002677
999,0.383105,0.616895
1000,0.008813,0.991187
1001,0.042301,0.957699
1002,0.003407,0.996593
1003,0.964915,0.035085
1004,0.156703,0.843297
1005,0.512013,0.487987
1006,0.018013,0.981987
1007,0.641550,0.358450
1008,0.984019,0.015981
1009,0.998373,0.001627
1010,0.994687,0.005313
1011,0.981985,0.018015
1012,0.083662,0.916338
1013,0.983870,0.016130
1014,0.000003,0.999997
1015,0.280072,0.719928
1016,0.000010,0.999990
1017,0.660729,0.339271
1018,0.134320,0.865680
1019,0.075122,0.924878
1020,0.004633,0.995367
1021,0.365974,0.634026
1022,0.016900,0.983100
1023,0.970123,0.029877
1024,0.363198,0.636802
1025,0.367736,0.632264
1026,0.576177,0.423823
1027,0.997427,0.002573
1028,0.994734,0.005266
1029,0.998015,0.001985
1030,0.996580,0.003420
1031,0.918972,0.081028
1032,0.987573,0.012427
1033,0.053615,0.946385
1034,0.951993,0.048007
1035,0.059787,0.940213
1036,0.021667,0.978333
1037,0.922171,0.077829
1038,0.101563,0.898437
1039,0.950077,0.049923
1040,0.934471,0.065529
1041,0.996943,0.003057
1042,0.047028,0.952972
1043,0.999999,0.000001
1044,0.827486,0.172514
1045,0.998755,0.001245
1046,0.640756,0.359244
1047,0.869342,0.130658
1048,0.018024,0.981976
1049,0.999124,0.000876
1050,1.000000,0.000000
1051,0.171527,0.828473
1052,0.120357,0.879643
1053,0.000000,1.000000
1054,0.993066,0.006934
1055,0.999915,0.000085
1056,0.013939,0.986061
1057,0.997505,0.002495
1058,0.934085,0.065915
1059,0.741591,0.258409
1060,1.000000,0.000000
1061,0.114823,0.885177
1062,0.998009,0.001991
1063,0.000000,1.000000
1064,0.005326,0.994674
1065,0.019044,0.980956
1066,0.039934,0.960066
1067,0.543616,0.456384
1068,0.934350,0.065650
1069,0.000017,0.999983
1070,0.703643,0.296357
1071,0.002800,0.997200
1072,0.000011,0.999989
1073,0.625856,0.374144
1074,0.979852,0.020148
1075,0.948756,0.051244
1076,0.029794,0.970206
1077,0.969054,0.030946
1078,0.483205,0.516795
1079,1.000000,0.000000
1080,0.025818,0.974182
1081,0.999998,0.000002
1082,0.999754,0.000246
1083,0.002934,0.997066
1084,0.058724,0.941276
1085,0.000000,1.000000
1086,0.309761,0.690239
1087,0.524969,0.475031
1088,0.999999,0.000001
1089,0.000000,1.000000
1090,0.077644,0.922356
1091,0.990354,0.009646
1092,0.999847,0.000153
1093,0.999206,0.000794
1094,0.999567,0.000433
1095,0.980030,0.019970
1096,0.969385,0.030615
1097,0.069339,0.930661
1098,0.832085,0.167915
1099,0.971498,0.028502
1100,0.335674,0.664326
1101,0.894160,0.105840
1102,0.173718,0.826282
1103,0.000000,1.000000
1104,0.754598,0.245402
1105,0.999627,0.000373
1106,0.980877,0.019123
1107,0.998340,0.001660
1108,0.092926,0.907074
1109,0.994533,0.005467
1110,0.898905,0.101095
1111,0.938831,0.061169
1112,0.954634,0.045366
1113,0.992119,0.007881
1114,0.639102,0.360898
1115,0.745498,0.254502
1116,0.933482,0.066518
1117,0.274675,0.725325
1118,0.996722,0.003278
1119,0.999518,0.000482
1120,0.404963,0.595037
1121,0.000000,1.000000
1122,0.000001,0.999999
1123,0.959755,0.040245
1124,0.996943,0.003057
1125,0.912363,0.087637
1126,0.998891,0.001109
1127,0.899602,0.100398
1128,0.996486,0.003514
1129,0.999137,0.000863
1130,0.208514,0.791486
1131,0.197728,0.802272
1132,0.150280,0.849720
1133,0.224647,0.775353
1134,0.806035,0.193965
1135,0.999914,0.000086
1136,0.896811,0.103189
1137,0.978931,0.021069
1138,0.000014,0.999986
1139,0.146491,0.853509
1140,0.016995,0.983005
1141,0.739867,0.260133
1142,0.999742,0.000258
1143,0.000010,0.999990
1144,0.000008,0.999992
1145,0.839575,0.160425
1146,0.999328,0.000672
1147,0.999932,0.000068
1148,0.181959,0.818041
1149,0.965340,0.034660
